seqnames	start	end	width	strand	name	log2FC.CD28.negative_vs_CD28.positive.	strand.1	CD28.negative	CD28.positive	summit	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	GENENAME
chr5	175542250	175542649	400	*	CD28-negative	1.27860869327015	+	87.0298086042856	35.8730629008547	175542449	Distal Intergenic	5	175521886	175526883	4998	1	94081	ENST00000421887.2	20364	SFXN1
chr5	175579145	175579544	400	*	CD28-negative	1.10721587440272	+	39.8115081913221	18.4800627065009	175579344	Distal Intergenic	5	175521886	175526883	4998	1	94081	ENST00000421887.2	57259	SFXN1
chr5	175580081	175580480	400	*	CD28-negative	1.39401844616946	+	99.991694992158	38.0471879251489	175580280	Distal Intergenic	5	175521886	175526883	4998	1	94081	ENST00000421887.2	58195	SFXN1
chr6	3324480	3324879	400	*	CD28-negative	1.16073138372972	+	58.3284887454255	26.0895002915307	3324679	Promoter	6	3286984	3324183	37200	2	63027	ENST00000467144.5	-297	SLC22A23
chr6	5164090	5164489	400	*	CD28-negative	1.03469402628841	+	82.4005634657598	40.2213129494431	5164289	Intron (ENST00000468929.5/57128, intron 1 of 1)	6	5148233	5148322	90	2	100500900	ENST00000578066.1	-15768	MIR3691
chr6	11284995	11285394	400	*	CD28-negative	1.16696333744124	+	53.6992436068996	23.9153752672365	11285194	Intron (ENST00000448183.6/4739, intron 3 of 9)	6	11183301	11232682	49382	2	4739	ENST00000620854.4	-52313	NEDD9
chr6	13653382	13653781	400	*	CD28-negative	1.07653625631329	+	48.1441494406686	22.8283127550894	13653581	Intron (ENST00000011619.6/10048, intron 4 of 13)	6	13622333	13632755	10423	2	10048	ENST00000469916.1	-20627	RANBP9
chr6	14121830	14122229	400	*	CD28-negative	1.1023146975044	+	112.027732352325	52.1790005830614	14122029	Intron (ENST00000612003.4/9308, intron 2 of 4)	6	14117772	14136906	19135	1	9308	ENST00000379153.4	4058	CD83
chr6	14875737	14876136	400	*	CD28-negative	1.05529510873912	+	112.95358138003	54.3531256073556	14875936	Intron (ENST00000629853.2/ENST00000629853.2, intron 2 of 3)	6	15246069	15522042	275974	1	3720	ENST00000341776.7	-369933	JARID2
chr6	15058661	15059060	400	*	CD28-negative	1.09034205583832	+	60.1801868008358	28.2636253158249	15058860	Intron (ENST00000653525.1/ENST00000653525.1, intron 2 of 3)	6	15246069	15522042	275974	1	3720	ENST00000341776.7	-187009	JARID2
chr6	15073413	15073812	400	*	CD28-negative	1.05834359384782	+	350.896781500258	168.494689382802	15073612	Intron (ENST00000653525.1/ENST00000653525.1, intron 2 of 3)	6	15246069	15522042	275974	1	3720	ENST00000341776.7	-172257	JARID2
chr6	15084615	15085014	400	*	CD28-negative	1.33401113680519	+	68.5128280501823	27.1765628036778	15084814	Intron (ENST00000653525.1/ENST00000653525.1, intron 1 of 3)	6	15246069	15522042	275974	1	3720	ENST00000341776.7	-161055	JARID2
chr6	27557472	27557871	400	*	CD28-negative	1.13764777061668	+	86.1039595765805	39.134250437296	27557671	Distal Intergenic	6	27450743	27473118	22376	2	7738	ENST00000211936.10	-84354	ZNF184
chr6	28711900	28712299	400	*	CD28-negative	1.00942206045476	+	72.216224161003	35.8730629008547	28712099	Distal Intergenic	6	28648286	28649066	781	2	387055	ENST00000456103.1	-62834	LINC00533
chr6	34969884	34970283	400	*	CD28-negative	1.09034205583832	+	50.9216965237841	23.9153752672365	34970083	Exon (ENST00000360359.5/23294, exon 3 of 24)	6	34889314	34989316	100003	1	23294	ENST00000650178.1	80570	ANKS1A
chr6	36697554	36697953	400	*	CD28-negative	1.05529510873912	+	56.4767906900151	27.1765628036778	36697753	Promoter	6	36697826	36733184	35359	1	401258	ENST00000612677.6	0	RAB44
chr6	43376692	43377091	400	*	CD28-negative	1.35337646167212	+	47.2183004129635	18.4800627065009	43376891	Intron (ENST00000657856.1/ENST00000657856.1, intron 1 of 5)	6	43336070	43369647	33578	2	24149	ENST00000361428.3	-7045	ZNF318
chr6	49202951	49203350	400	*	CD28-negative	1.42049065753066	+	325.898857752219	121.751001360477	49203150	Distal Intergenic	6	49430360	49463253	32894	2	4594	ENST00000274813.4	259903	MUT
chr6	57158654	57159053	400	*	CD28-negative	1.35337646167212	+	58.3284887454255	22.8283127550894	57158853	Intron (ENST00000357489.7/26036, intron 12 of 13)	6	57160808	57168833	8026	1	26036	ENST00000504364.1	-1755	ZNF451
chr6	73798565	73798964	400	*	CD28-negative	1.00287921458799	+	74.0679222164133	36.9601254130018	73798764	Intron (ENST00000422508.6/135228, intron 22 of 31)	6	73792655	73804076	11422	1	135228	ENST00000474094.1	5910	CD109
chr6	81759857	81760256	400	*	CD28-negative	1.0040422094441	+	67.5869790224771	33.6989378765605	81760056	Distal Intergenic	6	81745730	81752774	7045	2	55603	ENST00000369756.3	-7083	FAM46A
chr6	88761766	88762165	400	*	CD28-negative	1.16869769353978	+	210.167729289073	93.4873760446516	88761965	Intron (ENST00000369485.9/8732, intron 13 of 15)	6	88612719	88963409	350691	2	8732	ENST00000369475.7	201244	RNGTT
chr6	93027048	93027447	400	*	CD28-negative	1.18345146022981	+	44.440753329848	19.567125218648	93027247	Distal Intergenic	6	93409654	93419547	9894	2	2045	ENST00000369297.1	392100	EPHA7
chr6	100155138	100155537	400	*	CD28-negative	1.23971967987655	+	56.4767906900151	23.9153752672365	100155337	Distal Intergenic	6	100000940	100076406	75467	1	728012	ENST00000451220.2	154198	MCHR2-AS1
chr6	105587212	105587611	400	*	CD28-negative	1.04594793647987	+	74.0679222164133	35.8730629008547	105587411	Exon (ENST00000651879.1/ENST00000651879.1, exon 3 of 3)	6	105277270	105454062	176793	2	5550	ENST00000369110.8	-133150	PREP
chr6	109187338	109187737	400	*	CD28-negative	1.35337646167212	+	44.440753329848	17.3930001943538	109187537	Exon (ENST00000640755.1/221262, exon 3 of 15)	6	109183955	109355046	171092	1	221262	ENST00000368966.10	3383	CCDC162P
chr6	110255351	110255750	400	*	CD28-negative	1.20898655233694	+	35.1822630527963	15.2188751700596	110255550	Intron (ENST00000338882.4/728464, intron 4 of 4)	6	110201605	110209316	7712	1	51362	ENST00000431461.1	53746	CDC40
chr6	114715082	114715481	400	*	CD28-negative	1.24375197049762	+	105.546789158389	44.5695629980316	114715281	Distal Intergenic	6	114055586	114343045	287460	2	222537	ENST00000312719.9	-372037	HS3ST5
chr6	121436915	121437314	400	*	CD28-negative	1.05792057814595	+	61.106035828541	29.350687827972	121437114	Promoter	6	121437382	121449705	12324	1	2697	ENST00000650427.1	-68	GJA1
chr6	122798074	122798473	400	*	CD28-negative	1.48113200887049	+	54.6250926346048	19.567125218648	122798273	Intron (ENST00000539041.5/10924, intron 2 of 6)	6	122789292	122797345	8054	1	10924	ENST00000487215.1	8782	SMPDL3A
chr6	125932137	125932536	400	*	CD28-negative	1.24485200489395	+	118.508675546261	50.0048755587672	125932336	Downstream (<=300bp)	6	125919305	125931111	11807	1	135112	ENST00000444128.2	12832	NCOA7
chr6	126015702	126016101	400	*	CD28-negative	1.27264518955926	+	128.693014851018	53.2660630952085	126015901	Intron (ENST00000368332.7/60487, intron 11 of 12)	6	126006842	126038753	31912	1	60487	ENST00000466316.1	8860	TRMT11
chr6	128648107	128648506	400	*	CD28-negative	1.05964525861541	+	172.207919153161	82.6167509231805	128648306	Distal Intergenic	6	127969837	128520616	550780	2	5796	ENST00000368210.7	-127491	PTPRK
chr6	134908864	134909263	400	*	CD28-negative	1.17051240452231	+	34.2564140250912	15.2188751700596	134909063	Distal Intergenic	6	134918530	134929161	10632	2	64577	ENST00000460753.1	19898	ALDH8A1
chr6	135002858	135003257	400	*	CD28-negative	1.1728042160303	+	124.989618740197	55.4401881195027	135003057	Intron (ENST00000367837.10/10767, intron 4 of 17)	6	134982293	134987745	5453	2	10767	ENST00000529169.1	-15113	HBS1L
chr6	135135825	135136224	400	*	CD28-negative	1.1643426372821	+	46.2924513852583	20.6541877307951	135136024	Distal Intergenic	6	135002815	135103056	100242	2	10767	ENST00000529882.5	-32769	HBS1L
chr6	137883490	137883889	400	*	CD28-negative	1.0040422094441	+	67.5869790224771	33.6989378765605	137883689	Downstream (<=300bp)	6	137875838	137878525	2688	1	7128	ENST00000485192.1	7652	TNFAIP3
chr6	138464955	138465354	400	*	CD28-negative	1.40584388156625	+	51.8475455514893	19.567125218648	138465154	Intron (ENST00000427025.6/57224, intron 3 of 6)	6	138435213	138435294	82	2	100423001	ENST00000580727.1	-29661	MIR3145
chr6	139600942	139601341	400	*	CD28-negative	1.53394870731394	+	110.176034296915	38.0471879251489	139601141	Intron (ENST00000647815.1/ENST00000647815.1, intron 1 of 2)	6	139677639	139860475	182837	1	100132735	ENST00000644936.1	-76298	NA
chr6	140586780	140587179	400	*	CD28-negative	1.3472762621357	+	218.500370538419	85.8779384596219	140586979	Intron (ENST00000650553.1/ENST00000650553.1, intron 4 of 4)	6	140683814	140683883	70	1	100616180	ENST00000583434.1	-96635	MIR4465
chr6	146870677	146871076	400	*	CD28-negative	1.52330146311443	+	49.995847496079	17.3930001943538	146870876	Intron (ENST00000662679.1/729178, intron 5 of 10)	6	146841901	146915885	73985	2	729178	ENST00000606831.1	44809	NA
chr6	152054415	152054814	400	*	CD28-negative	1.01352645878749	+	59.2543377731306	29.350687827972	152054614	Intron (ENST00000440973.5/2099, intron 7 of 9)	6	152121687	152147763	26077	2	23345	ENST00000478916.5	92949	SYNE1
chr6	155628297	155628696	400	*	CD28-negative	1.87621725048548	+	115.731128463146	31.5248128522663	155628496	Distal Intergenic	6	155395368	155455839	60472	2	50508	ENST00000159060.3	-172458	NOX3
chr6	157563732	157564131	400	*	CD28-negative	1.11633726437127	+	129.618863878723	59.7884381680912	157563931	Intron (ENST00000414563.6/79683, intron 2 of 8)	6	157542589	157628603	86015	1	79683	ENST00000523468.5	21143	ZDHHC14
chr6	161922796	161923195	400	*	CD28-negative	1.14692558420469	+	48.1441494406686	21.7412502429422	161922995	Intron (ENST00000366898.6/5071, intron 6 of 11)	6	161347607	161837066	489460	2	5071	ENST00000674006.1	-85730	PARK2
chr6	168355898	168356297	400	*	CD28-negative	1.17558934245684	+	56.4767906900151	25.0024377793836	168356097	Distal Intergenic	6	168306904	168319777	12874	2	168002	ENST00000366795.4	-36121	DACT2
chr7	2772925	2773324	400	*	CD28-negative	1.04525416630979	+	58.3284887454255	28.2636253158249	2773124	Intron (ENST00000433945.1/ENST00000433945.1, intron 1 of 1)	7	2729824	2763327	33504	2	2768	ENST00000496740.6	-9598	GNA12
chr7	27709592	27709991	400	*	CD28-negative	1.22687374052093	+	343.489989278617	146.75343913986	27709791	Distal Intergenic	7	27739331	27765982	26652	1	8887	ENST00000418691.5	-29340	TAX1BP1
chr7	27846385	27846784	400	*	CD28-negative	1.20137336822707	+	49.995847496079	21.7412502429422	27846584	Exon (ENST00000420835.4/221895, exon 4 of 4)	7	27832805	27864080	31276	2	221895	ENST00000466516.1	17296	JAZF1
chr7	27925769	27926168	400	*	CD28-negative	1.37782950539666	+	220.35206859383	84.7908759474747	27925968	Intron (ENST00000427814.5/221895, intron 1 of 3)	7	27832805	27864080	31276	2	221895	ENST00000466516.1	-61689	JAZF1
chr7	36712036	36712435	400	*	CD28-negative	1.20581927325826	+	60.1801868008358	26.0895002915307	36712235	Intron (ENST00000617537.5/313, intron 1 of 20)	7	36513002	36724449	211448	2	313	ENST00000617267.4	12014	AOAH
chr7	41139580	41139979	400	*	CD28-negative	1.12596596556905	+	37.9598101359118	17.3930001943538	41139779	Distal Intergenic	7	41101604	41133507	31904	1	101928773	ENST00000440213.1	37976	LINC01449
chr7	41257602	41258001	400	*	CD28-negative	1.47468275789425	+	114.805279435441	41.3083754615903	41257801	Distal Intergenic	7	41101604	41133507	31904	1	101928773	ENST00000440213.1	155998	LINC01449
chr7	43076326	43076725	400	*	CD28-negative	1.05381617981321	+	216.648672483009	104.358001166123	43076525	Exon (ENST00000631088.1/ENST00000631088.1, exon 1 of 4)	7	43112629	43311984	199356	1	23072	ENST00000490954.2	-35904	HECW1
chr7	45409649	45410048	400	*	CD28-negative	1.2347319651735	+	97.2141479090425	41.3083754615903	45409848	Distal Intergenic	7	45574140	45664672	90533	1	107	ENST00000432715.5	-164092	ADCY1
chr7	50475361	50475760	400	*	CD28-negative	1.04143245535738	+	107.398487213799	52.1790005830614	50475560	Intron (ENST00000613602.3/63979, intron 1 of 1)	7	50458570	50479963	21394	2	1644	ENST00000494914.1	4203	DDC
chr7	50531321	50531720	400	*	CD28-negative	1.37846744263495	+	53.6992436068996	20.6541877307951	50531520	Promoter	7	50531759	50543463	11705	1	100129427	ENST00000454521.1	-39	DDC-AS1
chr7	54397957	54398356	400	*	CD28-negative	1.05599055104755	+	76.8454692995288	36.9601254130018	54398156	Intron (ENST00000659445.1/102723605, intron 3 of 3)	7	54347026	54349849	2824	1	102723605	ENST00000668540.1	50931	LINC01445
chr7	66551380	66551779	400	*	CD28-negative	1.1744063206268	+	49.0699984683738	21.7412502429422	66551579	Intron (ENST00000639011.1/493754, intron 3 of 5)	7	66539624	66542624	3001	2	493754	ENST00000625310.1	-8756	NA
chr7	76760817	76761216	400	*	CD28-negative	1.05381617981321	+	36.1081120805015	17.3930001943538	76761016	Distal Intergenic	7	76610028	76627261	17234	2	22932	ENST00000424818.5	-133556	POMZP3
chr7	76944531	76944930	400	*	CD28-negative	1.08157184621059	+	151.839240543647	71.7461258017094	76944730	Distal Intergenic	7	76959835	77025733	65899	1	441263	ENST00000636308.1	-14905	DTX2P1-UPK3BP1-PMS2P11
chr7	87863158	87863557	400	*	CD28-negative	1.14038273833792	+	40.7373572190273	18.4800627065009	87863357	Intron (ENST00000341119.10/55972, intron 1 of 11)	7	87836168	87860598	24431	2	55972	ENST00000429674.5	-2560	SLC25A40
chr7	90312753	90313152	400	*	CD28-negative	1.07326854247938	+	38.885659163617	18.4800627065009	90312952	Exon (ENST00000445784.1/ENST00000445784.1, exon 1 of 3)	7	90307077	90310569	3493	1	79846	ENST00000445156.1	5676	CFAP69
chr7	92783480	92783879	400	*	CD28-negative	1.13341077773021	+	78.6971673549391	35.8730629008547	92783679	Intron (ENST00000265734.8/1021, intron 2 of 7)	7	92604921	92833917	228997	2	1021	ENST00000265734.8	50038	CDK6
chr7	92953673	92954072	400	*	CD28-negative	1.01352645878749	+	59.2543377731306	29.350687827972	92953872	Distal Intergenic	7	92854909	92917174	62266	1	101927497	ENST00000419668.1	98764	AC002454.1
chr7	92955091	92955490	400	*	CD28-negative	1.09905927293943	+	230.536407898586	107.619188702564	92955290	Distal Intergenic	7	92854909	92917174	62266	1	101927497	ENST00000419668.1	100182	AC002454.1
chr7	104329082	104329481	400	*	CD28-negative	1.43583862186409	+	49.995847496079	18.4800627065009	104329281	Promoter	7	104328789	104907232	578444	1	375612	ENST00000424859.6	293	LHFPL3
chr7	107668286	107668685	400	*	CD28-negative	1.01017170715434	+	162.023579848404	80.4426258988863	107668485	Intron (ENST00000644269.2/5172, intron 3 of 20)	7	107654051	107662204	8154	2	286002	ENST00000440512.4	-6082	SLC26A4-AS1
chr7	118080975	118081374	400	*	CD28-negative	1.0485218801437	+	94.436600825927	45.6566255101787	118081174	Distal Intergenic	7	118184144	118192155	8012	1	51691	ENST00000424702.1	-102770	LSM8
chr7	123184260	123184659	400	*	CD28-negative	1.34777375544274	+	237.943200120228	93.4873760446516	123184459	Intron (ENST00000194130.7/6561, intron 1 of 14)	7	123115375	123181146	65772	2	6561	ENST00000539873.1	-3114	SLC13A1
chr7	123190106	123190505	400	*	CD28-negative	1.22283099323656	+	664.759601892309	284.810378182543	123190305	3' UTR	7	123115375	123181146	65772	2	6561	ENST00000539873.1	-8960	SLC13A1
chr7	125423757	125424156	400	*	CD28-negative	1.47087002469056	+	165.726975959225	59.7884381680912	125423956	Intron (ENST00000660851.1/401398, intron 3 of 3)	7	125229579	125264291	34713	2	101928254	ENST00000420224.1	-159466	RP11-3B12.3
chr7	125425466	125425865	400	*	CD28-negative	1.76841396095096	+	74.0679222164133	21.7412502429422	125425665	Intron (ENST00000660851.1/401398, intron 3 of 3)	7	125229579	125264291	34713	2	101928254	ENST00000420224.1	-161175	RP11-3B12.3
chr7	130515312	130515711	400	*	CD28-negative	1.53893211482819	+	53.6992436068996	18.4800627065009	130515511	Intron (ENST00000425248.5/26958, intron 20 of 23)	7	130498380	130501069	2690	1	4232	ENST00000488093.1	16932	MEST
chr7	130966632	130967031	400	*	CD28-negative	1.04143245535738	+	107.398487213799	52.1790005830614	130966831	Intron (ENST00000642963.1/378805, intron 3 of 6)	7	130944168	130984109	39942	2	378805	ENST00000443623.5	17078	LINC-PINT
chr7	141354246	141354645	400	*	CD28-negative	1.02780058976961	+	73.1420731887081	35.8730629008547	141354445	Intron (ENST00000565468.6/100507421, intron 2 of 3)	7	141551278	141654409	103132	1	55750	ENST00000629555.2	-196633	AGK
chr7	141585905	141586304	400	*	CD28-negative	1.42241810610177	+	99.0658459644528	36.9601254130018	141586104	Intron (ENST00000629555.2/55750, intron 2 of 14)	7	141593155	141625585	32431	1	55750	ENST00000647898.1	-6851	AGK
chr7	150439924	150440323	400	*	CD28-negative	1.00107471774124	+	43.5149043021428	21.7412502429422	150440123	Intron (ENST00000477392.1/285972, intron 1 of 3)	7	150433730	150442892	9163	1	285972	ENST00000486954.1	6194	LINC00996
chr7	155660414	155660813	400	*	CD28-negative	1.25716114641281	+	80.5488654103495	33.6989378765605	155660613	Intron (ENST00000287912.7/155435, intron 1 of 5)	7	155672880	155745720	72841	1	155435	ENST00000307403.6	-12067	RBM33
chr8	9021181	9021580	400	*	CD28-negative	1.16696333744124	+	80.5488654103495	35.8730629008547	9021380	Promoter	8	9020413	9100099	79687	1	90459	ENST00000522612.1	768	ERI1
chr8	9338257	9338656	400	*	CD28-negative	1.12455777117624	+	59.2543377731306	27.1765628036778	9338456	Intron (ENST00000520255.5/157273, intron 2 of 3)	8	9326128	9413878	87751	1	157273	ENST00000649280.1	12129	RP11-115J16.1
chr8	11059993	11060392	400	*	CD28-negative	1.14187235647841	+	105.546789158389	47.8307505344729	11060192	Intron (ENST00000416569.3/286046, intron 1 of 2)	8	11062647	11067089	4443	2	101929269	ENST00000532453.1	6697	AF131215.6
chr8	20202352	20202751	400	*	CD28-negative	1.07326854247938	+	155.542636654468	73.9202508260036	20202551	Intron (ENST00000276390.7/526, intron 1 of 13)	8	20197439	20211415	13977	1	526	ENST00000519667.1	4913	ATP6V1B2
chr8	33538746	33539145	400	*	CD28-negative	1.04404840356439	+	42.5890552744376	20.6541877307951	33538945	Distal Intergenic	8	33513475	33513578	104	1	692084	ENST00000459299.1	25271	SNORD13
chr8	35765855	35766254	400	*	CD28-negative	1.08361619265001	+	99.0658459644528	46.7436880223258	35766054	Intron (ENST00000404895.7/137970, intron 14 of 16)	8	35724151	35791310	67160	1	137970	ENST00000449677.1	41704	UNC5D
chr8	37144778	37145177	400	*	CD28-negative	1.15141763259009	+	357.377724694194	160.885251797773	37144977	Distal Intergenic	8	36928905	36931145	2241	1	157855	ENST00000518904.1	215873	KCNU1
chr8	38274359	38274758	400	*	CD28-negative	1.51163854558885	+	71.2903751332978	25.0024377793836	38274558	3' UTR	8	38266980	38269243	2264	2	84513	ENST00000419686.2	-5116	PLPP5
chr8	53808673	53809072	400	*	CD28-negative	1.15836047926698	+	70.3645261055926	31.5248128522663	53808872	Intron (ENST00000359530.7/51606, intron 7 of 13)	8	53743587	53801868	58282	2	51606	ENST00000523426.1	-6805	ATP6V1H
chr8	64630334	64630733	400	*	CD28-negative	1.04143245535738	+	53.6992436068996	26.0895002915307	64630533	Intron (ENST00000310193.4/9420, intron 1 of 5)	8	64587763	64615814	28052	2	9420	ENST00000523954.1	-14520	CYP7B1
chr8	77932817	77933216	400	*	CD28-negative	1.11033353102579	+	100.917544019863	46.7436880223258	77933016	Distal Intergenic	8	77450697	77476381	25685	1	102724874	ENST00000524014.1	482120	NA
chr8	84183145	84183544	400	*	CD28-negative	1.09961986942634	+	72.216224161003	33.6989378765605	84183344	Promoter	8	84183267	84921836	738570	1	138046	ENST00000522455.5	0	RALYL
chr8	98365725	98366124	400	*	CD28-negative	1.47782383259661	+	112.027732352325	40.2213129494431	98365924	Distal Intergenic	8	98426958	98432853	5896	1	3788	ENST00000287042.5	-60834	KCNS2
chr8	101740540	101740939	400	*	CD28-negative	1.03850312431871	+	37.9598101359118	18.4800627065009	101740739	Intron (ENST00000220931.11/83988, intron 1 of 3)	8	101688105	101719648	31544	2	83988	ENST00000519508.6	-20892	NCALD
chr8	102009899	102010298	400	*	CD28-negative	1.14345339229789	+	153.690938599058	69.5720007774152	102010098	Intron (ENST00000311028.4/83988, intron 2 of 6)	8	101719408	102020406	300999	2	83988	ENST00000518661.5	10108	NCALD
chr8	113740279	113740678	400	*	CD28-negative	1.22360858670179	+	78.6971673549391	33.6989378765605	113740478	Distal Intergenic	8	113018776	113436939	418164	2	114788	ENST00000497026.5	-303340	CSMD3
chr8	118122483	118122882	400	*	CD28-negative	1.08069188580461	+	137.95150512807	65.2237507288267	118122682	Distal Intergenic	8	117794490	118111826	317337	2	2131	ENST00000378204.7	-10657	EXT1
chr8	120780197	120780596	400	*	CD28-negative	1.46885367909205	+	72.216224161003	26.0895002915307	120780396	Intron (ENST00000395601.7/6641, intron 2 of 7)	8	120761253	120776832	15580	1	101927543	ENST00000509350.1	18944	RP11-713M15.1
chr8	130294090	130294489	400	*	CD28-negative	1.21319880362386	+	45.3666023575531	19.567125218648	130294289	Intron (ENST00000518721.6/50807, intron 3 of 29)	8	130152764	130340937	188174	2	50807	ENST00000524367.5	46448	ASAP1
chr8	131117239	131117638	400	*	CD28-negative	1.12093037567175	+	132.396410961839	60.8755006802383	131117438	Distal Intergenic	8	130780301	131040909	260609	2	114	ENST00000286355.10	-76330	ADCY8
chr8	133165687	133166086	400	*	CD28-negative	1.06018008532807	+	65.7352809670668	31.5248128522663	133165886	Distal Intergenic	8	133191039	133228360	37322	1	8840	ENST00000377862.6	-24953	WISP1
chr8	133681366	133681765	400	*	CD28-negative	1.03850312431871	+	75.9196202718236	36.9601254130018	133681565	Distal Intergenic	8	133775551	133777352	1802	2	101927798	ENST00000517380.1	95587	CTD-2309H9.3
chr8	133942672	133943071	400	*	CD28-negative	1.10283300002152	+	53.6992436068996	25.0024377793836	133942871	Distal Intergenic	8	133886496	133902407	15912	1	101927822	ENST00000520149.2	56176	RP11-157E21.1
chr8	140802744	140803143	400	*	CD28-negative	1.21135745679969	+	80.5488654103495	34.7860003887076	140802943	Intron (ENST00000522684.5/5747, intron 11 of 31)	8	140700943	140800549	99607	2	5747	ENST00000521250.5	-2195	PTK2
chr9	3385864	3386263	400	*	CD28-negative	1.20898655233694	+	35.1822630527963	15.2188751700596	3386063	Intron (ENST00000382004.7/5991, intron 3 of 17)	9	3344732	3395588	50857	2	5991	ENST00000381984.2	9325	RFX3
chr9	8115632	8116031	400	*	CD28-negative	1.06214516400767	+	70.3645261055926	33.6989378765605	8115831	Distal Intergenic	9	7798344	7888380	90037	2	90871	ENST00000469050.1	-227252	TMEM261
chr9	12735620	12736019	400	*	CD28-negative	1.38732379359546	+	79.6230163826443	30.4377503401191	12735819	Intron (ENST00000650458.1/101929467, intron 1 of 1)	9	12699999	12759709	59711	2	101929467	ENST00000654076.1	23690	NA
chr9	12784455	12784854	400	*	CD28-negative	1.51163854558885	+	142.580750266596	50.0048755587672	12784654	Intron (ENST00000319264.4/286343, intron 1 of 1)	9	12775668	12777578	1911	1	286343	ENST00000489107.1	8787	LURAP1L
chr9	21832050	21832449	400	*	CD28-negative	1.17621989099873	+	552.731869539984	244.5890652331	21832249	Intron (ENST00000644715.2/4507, intron 4 of 7)	9	21854724	21931199	76476	1	4507	ENST00000577563.1	-22275	MTAP
chr9	72541670	72542069	400	*	CD28-negative	1.21063628955604	+	115.731128463146	50.0048755587672	72541869	Intron (ENST00000643676.1/117531, intron 1 of 2)	9	72521608	72838297	316690	1	117531	ENST00000297784.10	20062	TMC1
chr9	79637377	79637776	400	*	CD28-negative	1.05964525861541	+	86.1039595765805	41.3083754615903	79637576	Intron (ENST00000376544.7/7091, intron 6 of 17)	9	79652593	79708783	56191	1	7091	ENST00000490347.5	-14817	TLE4
chr9	79707599	79707998	400	*	CD28-negative	1.06386984447713	+	49.995847496079	23.9153752672365	79707798	Promoter	9	79708593	79722601	14009	1	7091	ENST00000478290.2	-595	TLE4
chr9	98326357	98326756	400	*	CD28-negative	1.14692558420469	+	36.1081120805015	16.3059376822067	98326556	Intron (ENST00000259455.4/9568, intron 13 of 18)	9	98304178	98306571	2394	2	9568	ENST00000634354.1	-19786	GABBR2
chr9	99881821	99882220	400	*	CD28-negative	1.07006966081206	+	98.1399969367476	46.7436880223258	99882020	Exon (ENST00000657190.1/441461, exon 3 of 3)	9	99880503	99894996	14494	2	441461	ENST00000657190.1	12776	STX17-AS1
chr9	104107785	104108184	400	*	CD28-negative	1.06797424280987	+	59.2543377731306	28.2636253158249	104107984	Intron (ENST00000286398.11/10592, intron 9 of 24)	9	104094564	104139651	45088	1	10592	ENST00000374787.7	13221	SMC2
chr9	112028813	112029212	400	*	CD28-negative	1.20817854613218	+	472.183004129635	204.367752283657	112029012	Exon (ENST00000658557.1/ENST00000658557.1, exon 3 of 3)	9	112041083	112058471	17389	2	64420	ENST00000475283.2	29259	SUSD1
chr9	114698027	114698426	400	*	CD28-negative	1.02217055319675	+	200.909239012021	98.9226886053872	114698226	Distal Intergenic	9	114666434	114682192	15759	2	100505478	ENST00000436752.3	-15835	RP11-402G3.3
chr9	115205155	115205554	400	*	CD28-negative	1.03520050164586	+	71.2903751332978	34.7860003887076	115205354	Intron (ENST00000649121.1/50514, intron 5 of 6)	9	115209930	115331330	121401	1	50514	ENST00000484171.2	-4376	DEC1
chr9	126594625	126595024	400	*	CD28-negative	1.14038273833792	+	40.7373572190273	18.4800627065009	126594824	Intron (ENST00000451449.2/ENST00000451449.2, intron 1 of 2)	9	126613928	126701032	87105	1	4010	ENST00000355497.10	-18904	LMX1B
chr9	137761018	137761417	400	*	CD28-negative	1.0485218801437	+	94.436600825927	45.6566255101787	137761217	Intron (ENST00000462484.5/79813, intron 9 of 15)	9	137754231	137776781	22551	1	79813	ENST00000465566.2	6787	EHMT1
chrX	1013122	1013521	400	*	CD28-negative	1.29892867764974	+	48.1441494406686	19.567125218648	1013321	Distal Intergenic	23	1190897	1212634	21738	2	64109	ENST00000381567.8	199113	CRLF2
chrX	9231497	9231896	400	*	CD28-negative	1.0040422094441	+	67.5869790224771	33.6989378765605	9231696	Intron (ENST00000651278.1/171483, intron 1 of 10)	23	9025077	9295682	270606	2	171483	ENST00000651278.1	63786	FAM9B
chrX	19225900	19226299	400	*	CD28-negative	1.1744063206268	+	98.1399969367476	43.4825004858845	19226099	Distal Intergenic	23	18989309	19122637	133329	2	10149	ENST00000379878.7	-103263	ADGRG2
chrX	19527055	19527454	400	*	CD28-negative	1.58784171530914	+	55.55094166231	18.4800627065009	19527254	Distal Intergenic	23	19360679	19515261	154583	2	389840	ENST00000338883.8	-11794	MAP3K15
chrX	21972765	21973164	400	*	CD28-negative	1.0973624835161	+	95.3624498536321	44.5695629980316	21972964	Intron (ENST00000404933.7/6611, intron 4 of 10)	23	21941045	21978111	37067	1	6611	ENST00000457085.1	31720	SMS
chrX	31108310	31108709	400	*	CD28-negative	1.47890734375598	+	99.991694992158	35.8730629008547	31108509	Intron (ENST00000481143.2/1756, intron 1 of 1)	23	31071233	31072041	809	2	53940	ENST00000359202.5	-36269	FTHL17
